"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"1q4gkj","17985","1","Horikawa Nami","Rance 01: The Quest for Hikari","1","Sat, 18 Sep 2021 14:44:23 GMT","1631976263746","4","","","","No","No","","","1","0","1","808390525236412508","732966109916954677","721059198816747580","1","F","S","S","F","A","F","B","",""
"1q4gkq","20263","1","Miya Miyao","The iDOLM@STER Million Live! ""Dreaming!"" Animation PV","2","Sat, 18 Sep 2021 14:44:04 GMT","1631976244715","6","","","","No","No","","","1","0","2","204471380299874304","732966109916954677","721059198816747580","5","F","S","S","F","F","F","B","",""
"1q4qt9","20022","1","Hana Satou","Castle Town Dandelion","3","Sat, 18 Sep 2021 14:26:58 GMT","1631975218476","11","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"1q13kd","20132","1","Romulus","Saint Seiya Omega","2","Sat, 18 Sep 2021 13:29:45 GMT","1631971785127","3","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"1qnjfh","524","3","Yuel","Granblue Fantasy the Animation","2","Sat, 18 Sep 2021 12:55:50 GMT","1631969750940","38","","","","No","No","","","14","3","2","732966109916954677","732966109916954677","632548882231984129","31","F","S","S","S","S","B","A","",""
"1qjsqx","20248","1","Mika","Ao Oni the Blue Monster","1","Sat, 18 Sep 2021 12:24:50 GMT","1631967890739","1","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","632548882231984129","0","F","S","S","S","A","F","B","",""
"1qj95k","20359","1","Pi","There She Is!!","3","Sat, 18 Sep 2021 12:09:52 GMT","1631966992180","10","","","","No","No","","","1","0","3","556205865133408276","732966109916954677","648031568756998155","6","F","S","S","F","B","F","B","",""
"1qjbhg","1992","2","Ezecrain","Granblue Fantasy","3","Sat, 18 Sep 2021 11:53:59 GMT","1631966039221","44","","","","No","No","","","1","1","3","732966109916954677","732966109916954677","632548882231984129","31","F","S","S","S","S","D","A","",""
"1q5fh4","20084","1","Ayumi Matsuoka","The Island of Giant Insects","2","Sat, 18 Sep 2021 10:53:44 GMT","1631962424682","4","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","1","F","S","S","S","A","F","B","",""
"1qkstg","6468","2","Maki","Darker than Black","2","Sat, 18 Sep 2021 10:38:21 GMT","1631961501036","19","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","757946476809682954","15","F","S","S","S","A","F","A","",""
"1qw3pp","20383","1","Wagon Driver","KonoSuba: God's blessing on this wonderful world! 2","4","Sat, 18 Sep 2021 09:25:57 GMT","1631957157039","13","","","","No","No","konosuba","","1","0","4","732966109916954677","732966109916954677","632548882231984129","6","F","S","S","S","C","F","B","",""
"1qw3p1","8810","2","Sakaki","Snow White with the Red Hair","2","Sat, 18 Sep 2021 09:25:51 GMT","1631957151613","19","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","15","F","S","S","S","A","F","B","",""
"1q2p67","20475","1","Dende","Dragon Ball Z","1","Sat, 18 Sep 2021 08:37:38 GMT","1631954258644","9","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","A","F","B","",""
"1q0b67","20373","1","Asuhi Imizu","Mikagura School Suite","2","Sat, 18 Sep 2021 06:21:40 GMT","1631946100599","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"1qv7gc","8958","2","Snowy","Pokémon Sun & Moon","4","Sat, 18 Sep 2021 06:02:40 GMT","1631944960040","174","","","","No","No","","","11","0","4","732966109916954677","732966109916954677","721059198816747580","109","F","S","S","S","S","F","B","",""
"1qmsxx","6591","2","Romio Inuzuka","Boarding School Juliet","3","Sat, 18 Sep 2021 05:14:29 GMT","1631942069470","54","","","","No","No","boarding","","5","0","3","732966109916954677","732966109916954677","648031568756998155","35","F","S","S","S","S","F","B","",""
"1qm3x3","8236","2","Rei Ryugazaki","Free! - Iwatobi Swim Club","2","Sat, 18 Sep 2021 05:14:02 GMT","1631942042052","44","","","","No","No","","","14","1","2","732966109916954677","732966109916954677","632548882231984129","29","F","S","S","S","S","D","B","",""
"10c2jl","20227","1","Okiku","Konohana Kitan","2","Sat, 18 Sep 2021 05:13:36 GMT","1631942016214","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","757946476809682954","1","F","S","S","S","A","F","B","",""
"10cpn2","13533","1","Bell Hydra","Blood Lad","1","Sat, 18 Sep 2021 04:22:29 GMT","1631938949104","8","","","","No","No","","","10","0","1","732966109916954677","732966109916954677","648031568756998155","4","F","S","S","S","A","F","D","",""
"106w30","671","3","Mitsukuni Haninozuka","Ouran High School Host Club","2","Sat, 18 Sep 2021 03:50:41 GMT","1631937041348","64","","","","No","No","","","108","2","2","732966109916954677","732966109916954677","632548882231984129","49","F","S","S","S","S","C","A","",""
"10x36x","8585","2","Benimaru","That Time I Got Reincarnated as a Slime","3","Sat, 18 Sep 2021 03:35:06 GMT","1631936106597","143","","","","No","No","slime","","176","2","3","732966109916954677","732966109916954677","632548882231984129","96","F","S","S","S","S","C","C","",""
"10xfbk","323","3","Emilie De Rochefort","Tekken 5: Dark Ressurection","3","Sat, 18 Sep 2021 03:34:41 GMT","1631936081988","59","","","","No","No","","","10","0","3","806486939163033650","732966109916954677","757946476809682954","36","F","S","S","F","F","F","A","",""
"10xc2k","20287","1","Mimi","Mermaid Melody: Pichi Pichi Pitch","2","Sat, 18 Sep 2021 03:34:08 GMT","1631936048654","6","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","S","F","B","",""
"10dbp3","14166","1","Maya","Epic Seven","3","Sat, 18 Sep 2021 02:14:28 GMT","1631931268075","36","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","24","F","S","S","S","S","F","B","",""
"10759p","20285","1","Mitsuki Ichijou","YU-NO: A Girl Who Chants Love at the Bound of This World","3","Sat, 18 Sep 2021 01:42:38 GMT","1631929358515","8","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","C","F","B","",""
"10f828","20296","1","Nao Mejiro","Pastel Memories","1","Fri, 17 Sep 2021 23:35:09 GMT","1631921709244","2","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","B","F","B","",""
"10fqq7","14881","1","MIzuki Kikkawa","Love Live! Nijigasaki High School Idol Club","2","Fri, 17 Sep 2021 23:19:57 GMT","1631920797524","10","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","F","B","",""
"10gsp1","20218","1","Shiro","Land of the Lustrous","3","Fri, 17 Sep 2021 22:20:59 GMT","1631917259387","10","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"103jdb","11810","1","Azusa Nakajo","The Irregular at Magic High School","2","Fri, 17 Sep 2021 21:38:49 GMT","1631914729195","11","","","","No","No","","","1","0","2","689841374077517870","732966109916954677","632548882231984129","5","F","S","S","F","F","F","C","",""
"10kdmv","1764","2","Yoshitaka Futaba","Bakuten!!","3","Fri, 17 Sep 2021 16:23:57 GMT","1631895837686","27","","","","No","No","","","1","1","3","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","D","D","A","",""
"1024gr","20127","1","Akiho Kousaka","My Girlfriend is Shobitch","2","Fri, 17 Sep 2021 15:17:08 GMT","1631891828015","14","","","","No","No","","","3","0","2","732966109916954677","732966109916954677","721059198816747580","9","F","S","S","S","S","F","B","",""
"102mhh","640","3","Rei Ryugazaki","Free! - Iwatobi Swim Club","1","Fri, 17 Sep 2021 14:59:36 GMT","1631890776929","22","","","","No","No","","","14","1","1","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","A","D","A","",""
"10h4fd","15838","1","Aoandon","Onmyoji: Heian Monogatari","2","Fri, 17 Sep 2021 14:35:37 GMT","1631889337056","9","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","S","F","B","",""
"100qt4","20013","1","Kyouko Sano","Tsuredure Children","0","Fri, 17 Sep 2021 13:38:55 GMT","1631885935584","2","","","","No","No","","","1","0","0","404442508245073930","732966109916954677","632548882231984129","1","F","S","S","F","F","F","B","",""
"10m4fl","1004","3","Tsubasa Hanekawa","Bakemonogatari","2","Fri, 17 Sep 2021 13:21:00 GMT","1631884860747","70","","","","No","No","","","179","0","2","732966109916954677","732966109916954677","757946476809682954","50","F","S","S","S","S","F","A","",""
"10mv9m","20324","1","Fanny Hatter","Howl's Moving Castle","0","Fri, 17 Sep 2021 12:11:59 GMT","1631880719695","2","","","","No","No","","","1","0","0","884063702972760155","732966109916954677","721059198816747580","1","F","S","S","F","B","F","B","",""
"1vc4m7","17012","1","Exchange Diary","Future Diary","2","Fri, 17 Sep 2021 11:43:03 GMT","1631878983034","7","","","","No","No","","","1","0","2","702599797311275099","732966109916954677","632548882231984129","5","F","S","S","F","D","F","B","",""
"1v6jgq","3211","2","Canti","FLCL","3","Fri, 17 Sep 2021 11:13:02 GMT","1631877182510","57","","","","No","No","","","39","0","3","732966109916954677","732966109916954677","632548882231984129","36","F","S","S","S","A","F","B","",""
"1vxgqp","8732","2","Aoi Kanzaki","Demon Slayer: Kimetsu no Yaiba","2","Fri, 17 Sep 2021 10:26:18 GMT","1631874378534","71","","","","No","No","","","34","6","2","732966109916954677","732966109916954677","648031568756998155","54","F","S","S","S","A","S","B","",""
"1vs7c8","716","3","Omaru Polka","Hololive: Holo no Graffiti","1","Fri, 17 Sep 2021 10:01:13 GMT","1631872873184","33","","","","No","No","","","69","3","1","732966109916954677","732966109916954677","632548882231984129","25","F","S","S","S","S","B","A","",""
"1vs7gv","1556","2","Suzuka Gozen","Fate/Grand Order","0","Fri, 17 Sep 2021 09:55:40 GMT","1631872540632","11","","","","No","No","","","13","3","0","732966109916954677","732966109916954677","648031568756998155","8","F","S","S","S","S","B","A","",""
"1vd5gn","646","3","Shizune","Naruto","1","Fri, 17 Sep 2021 08:52:43 GMT","1631868763257","33","","","","No","No","","","9","6","1","732966109916954677","732966109916954677","632548882231984129","25","F","S","S","S","A","S","A","",""
"1v75zd","593","3","Anne Anetani","Murenase! Seton Gakuen","1","Fri, 17 Sep 2021 08:16:16 GMT","1631866576390","13","","","","No","No","","","1","3","1","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","S","B","A","",""
"1vt84t","4905","2","Hippopotamus","Heaven's Design Team","2","Fri, 17 Sep 2021 07:26:12 GMT","1631863572762","20","","","","No","No","","","3","1","2","732966109916954677","732966109916954677","648031568756998155","15","F","S","S","S","A","D","B","",""
"1v86x9","942","3","Kazuichi Souda","Danganronpa 2: Goodbye Despair","0","Fri, 17 Sep 2021 06:53:14 GMT","1631861594161","15","","","","No","No","","","72","5","0","732966109916954677","732966109916954677","648031568756998155","11","F","S","S","S","S","S","A","",""
"1v85qp","357","3","Shinra Kusakabe","Fire Force","2","Fri, 17 Sep 2021 06:38:15 GMT","1631860695078","86","","","","No","No","fire","","591","10","1","732966109916954677","732966109916954677","632548882231984129","66","F","A","S","S","S","S","A","",""
"1vltt0","264","3","Juzo Kumiya","Jujutsu Kaisen","1","Fri, 17 Sep 2021 06:24:53 GMT","1631859893379","24","","","","No","No","","","1","4","1","732966109916954677","732966109916954677","632548882231984129","19","F","S","S","S","S","A","A","",""
"1vltfs","4188","2","Machiko","Death Parade","2","Fri, 17 Sep 2021 06:18:24 GMT","1631859504349","22","","","","No","No","","","1","2","2","732966109916954677","732966109916954677","632548882231984129","18","F","S","S","S","S","C","B","",""
"1vlnlv","8243","2","Karma Akabane","Assassination Classroom","0","Fri, 17 Sep 2021 06:00:55 GMT","1631858455026","21","","","","No","No","","","547","1","0","732966109916954677","732966109916954677","721059198816747580","14","F","S","S","S","S","D","B","",""
"1vg820","8567","2","Yahaba","Demon Slayer: Kimetsu no Yaiba","2","Fri, 17 Sep 2021 04:34:12 GMT","1631853252836","54","","","","No","No","","","1","2","2","732966109916954677","732966109916954677","721059198816747580","38","F","S","S","S","S","C","B","",""
"1v4gk0","14","3","Naoto Tachibana","Tokyo Revengers","3","Fri, 17 Sep 2021 04:07:00 GMT","1631851620840","137","","","","No","No","watchlater","","45","0","3","851445175044931594","851445175044931594","818754789575753768","86","F","S","F","F","A","F","A","",""
"1v3ddk","20316","1","Yusa Nishimori","Charlotte","2","Fri, 17 Sep 2021 03:58:46 GMT","1631851126938","19","","","","No","No","","","2","0","2","732966109916954677","732966109916954677","632548882231984129","15","F","S","S","S","S","F","B","",""
"1v3ndq","14976","1","Claire","Konosuba: Fantastic Days!","0","Fri, 17 Sep 2021 03:39:38 GMT","1631849978213","3","","","","No","No","","","1","0","0","189478368289357825","732966109916954677","632548882231984129","1","F","S","S","F","A","F","B","",""
"1vrt8w","5304","1","Sekishusai Yagyu","Record of Ragnarok","3","Fri, 17 Sep 2021 03:31:34 GMT","1631849494017","12","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","632548882231984129","8","F","S","S","S","S","F","A","",""
"1vr4gp","20071","1","Chiharu Yougi","ORESUKI: Are you the only one who loves me?","1","Fri, 17 Sep 2021 03:13:44 GMT","1631848424969","3","","","","No","No","","","1","0","1","883778777933574215","732966109916954677","648031568756998155","1","F","S","S","F","F","F","B","",""
"1vp6km","258","3","Arisa Ichigaya","BanG Dream!","1","Fri, 17 Sep 2021 02:57:57 GMT","1631847477102","21","","","","No","No","","","23","0","1","732966109916954677","732966109916954677","648031568756998155","15","F","S","S","S","S","F","A","",""
"1vph6t","20144","1","Oruo Bozad","Attack on Titan","2","Fri, 17 Sep 2021 02:35:33 GMT","1631846133284","19","","","","No","No","aot","","1","0","2","732966109916954677","732966109916954677","757946476809682954","15","F","S","S","S","B","F","B","",""
"1vn38x","1073","2","Woo Jin-Chul","Solo Leveling","2","Fri, 17 Sep 2021 00:48:55 GMT","1631839735227","50","","","","No","No","","","29","1","2","732966109916954677","732966109916954677","632548882231984129","38","F","S","S","S","S","D","A","",""
"1vn3nx","5179","1","Nagi Seishiro","Blue Lock","3","Fri, 17 Sep 2021 00:34:19 GMT","1631838859459","100","","","","No","No","","","1547","0","3","732966109916954677","732966109916954677","721059198816747580","70","F","S","S","S","S","F","A","",""
"1vjnx3","20212","1","Lim","Lord Marksman and Vanadis","0","Fri, 17 Sep 2021 00:23:52 GMT","1631838232314","1","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","757946476809682954","0","F","S","S","S","S","F","B","",""
"1mds24","13591","1","Kyouko Akafude","Shikoyaka Naru Toki mo Hameru Toki mo","2","Thu, 16 Sep 2021 16:17:41 GMT","1631809061681","9","","","","No","No","","","1","0","2","341247361655373824","732966109916954677","632548882231984129","5","F","S","S","F","A","F","B","",""
"1mdnz7","364","3","Klee","Genshin Impact","4","Thu, 16 Sep 2021 16:00:36 GMT","1631808036339","358","$2v6gv","Red Light Neon","cherryberry","No","No","","","726","4","1","732966109916954677","732966109916954677","721059198816747580","353","B","C","S","S","S","A","A","",""
"1m8qt7","6327","2","Itzhak","Darker than Black","3","Thu, 16 Sep 2021 14:28:21 GMT","1631802501965","29","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","18","F","S","S","S","S","F","B","",""
"1m3n0h","482","3","Ichika Arima","Koikimo","1","Thu, 16 Sep 2021 11:44:02 GMT","1631792642086","20","","","","No","No","","","16","2","1","732966109916954677","732966109916954677","632548882231984129","16","F","S","S","S","A","C","A","",""
"1m3nvc","11491","1","Arrow","Fire Force","2","Thu, 16 Sep 2021 11:43:27 GMT","1631792607362","31","","","","No","No","","","20","0","2","732966109916954677","732966109916954677","632548882231984129","20","F","S","S","S","A","F","B","",""
"1m3nvf","19991","1","Masaru Daimon","Danganronpa Another Episode: Ultra Despair Girls","2","Thu, 16 Sep 2021 11:42:41 GMT","1631792561637","22","","","","No","No","","","3","0","2","732966109916954677","732966109916954677","632548882231984129","16","F","S","S","S","S","F","B","",""
"1mrt4r","20314","1","Merica","Hamtaro Movie 1: Ham Ham Land no Daibouken","2","Thu, 16 Sep 2021 11:18:57 GMT","1631791137901","6","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","B","F","B","",""
"1mzq4m","565","2","Shuji Hanma","Tokyo Revengers","0","Thu, 16 Sep 2021 08:43:01 GMT","1631781781977","20","","","","No","No","","","166","5","0","732966109916954677","732966109916954677","632548882231984129","16","F","S","S","S","S","S","A","",""
"1m1339","65","2","Mysterious Alter Ego Lambda","Fate/Grand Order","1","Thu, 16 Sep 2021 08:14:21 GMT","1631780061568","23","","","","No","No","","","28","0","1","732966109916954677","732966109916954677","632548882231984129","18","F","S","S","S","A","F","A","",""
"1mn8xg","9842","1","Omoharu Nakanaka","Komi-san wa, Komyushou desu.","2","Thu, 16 Sep 2021 07:46:54 GMT","1631778414543","30","","","","No","No","","","27","0","2","397977618818793472","732966109916954677","704015125958623422","18","F","S","S","F","F","F","B","",""
"1mjx89","475","3","Yayoi Kunizuka","Psycho-Pass","2","Thu, 16 Sep 2021 07:33:52 GMT","1631777632548","33","","","","No","No","","","3","1","2","732966109916954677","732966109916954677","721059198816747580","23","F","S","S","S","A","D","A","",""
"ngnngv","643","3","Ai Haibara","Detective Conan","4","Thu, 16 Sep 2021 07:31:11 GMT","1631777471820","184","","","","No","Yes","","Anita Hailey","51","0","2","503580708116234241","540390223868067840","883135688722231360","95","F","B","F","F","F","F","A","",""
"1mjx9r","8653","2","Sinon","Sword Art Online II","0","Thu, 16 Sep 2021 07:23:31 GMT","1631777011956","21","","","","No","No","","","620","1","0","732966109916954677","732966109916954677","721059198816747580","14","F","S","S","S","S","D","C","",""
"1mjhm6","6102","2","Chisaki Hiradaira","Nagi no Asukara","1","Thu, 16 Sep 2021 06:58:38 GMT","1631775518875","18","","","","No","No","","","20","1","1","732966109916954677","732966109916954677","721059198816747580","14","F","S","S","S","B","D","B","",""
"1mbq48","471","3","Ichika Arima","Koikimo","2","Thu, 16 Sep 2021 06:34:23 GMT","1631774063065","40","","","","No","No","","","16","0","2","732966109916954677","732966109916954677","632548882231984129","26","F","S","S","S","F","F","A","",""
"1m52th","816","3","Cécile Lafitte","Gosick","2","Thu, 16 Sep 2021 06:33:27 GMT","1631774007814","24","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","757946476809682954","18","F","S","S","S","A","F","A","",""
"1m5pbc","20122","1","Fuuka Akitsuki","Fuuka","2","Thu, 16 Sep 2021 06:15:47 GMT","1631772947266","20","","","","No","No","","","10","0","2","732966109916954677","732966109916954677","632548882231984129","15","F","S","S","S","S","F","B","",""
"1m55br","20049","1","Ah-kun","Moetan","2","Thu, 16 Sep 2021 05:52:56 GMT","1631771576879","5","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","F","F","B","",""
"1m55bz","6669","2","Paul Greyrat","Mushoku Tensei: Jobless Reincarnation","3","Thu, 16 Sep 2021 05:52:47 GMT","1631771567900","77","","","","No","No","","","26","1","3","732966109916954677","732966109916954677","721059198816747580","51","F","S","S","S","S","D","B","",""
"1mw7cc","7959","2","Parfait","Food Fantasy","3","Thu, 16 Sep 2021 05:02:18 GMT","1631768538684","70","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","49","F","S","S","S","S","F","B","",""
"1mqksz","8025","2","Neo Alraune","Sleepy Princess in the Demon Castle","2","Thu, 16 Sep 2021 03:02:05 GMT","1631761325485","25","","","","No","No","","","1","1","2","732966109916954677","732966109916954677","721059198816747580","16","F","S","S","S","B","D","B","",""
"1m097t","19967","1","Prince Aikka","Molly Star-Racer","3","Thu, 16 Sep 2021 02:40:54 GMT","1631760054719","3","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"nc6lv7","20080","1","Miho Sawatari","That Time I Got Reincarnated as a Slime","3","Thu, 16 Sep 2021 00:45:07 GMT","1631753107431","22","","","","No","No","","","1","1","3","","732966109916954677","632548882231984129","15","F","S","S","F","A","D","B","",""
"nc6lvt","19962","1","Tanktop Hatter","One-Punch Man 2","2","Thu, 16 Sep 2021 00:45:02 GMT","1631753102528","7","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","B","F","B","",""
"nc6bzd","9076","2","Fuutarou Uesugi","The Quintessential Quintuplets","0","Thu, 16 Sep 2021 00:27:16 GMT","1631752036091","15","","","","No","No","","","48","0","0","732966109916954677","732966109916954677","721059198816747580","9","F","S","S","S","S","F","C","",""
"ncs8m4","1422","2","Archer (Darkened)","Fate/Grand Order: First Order","3","Wed, 15 Sep 2021 23:40:03 GMT","1631749203920","70","","","","No","No","","","1","1","3","732966109916954677","732966109916954677","721059198816747580","51","F","S","S","S","S","D","A","",""
"ncpgzt","8134","2","Ithea Myse Valgulious","WorldEnd: What do you do at the end of the world? Are you busy? Will you save us?","1","Wed, 15 Sep 2021 16:52:24 GMT","1631724744984","11","","","","No","No","","","6","0","1","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"nc433s","15878","1","Spider Red","New Game!!","1","Wed, 15 Sep 2021 16:04:59 GMT","1631721899995","3","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","C","F","B","",""
"ncjk83","8941","2","Abigail Jones","Great Pretender","2","Wed, 15 Sep 2021 13:59:00 GMT","1631714340504","47","","","","No","No","","","65","1","2","732966109916954677","732966109916954677","721059198816747580","31","F","S","S","S","S","D","B","",""
"nckzlb","20045","1","Kumadori","One Piece","0","Wed, 15 Sep 2021 12:43:46 GMT","1631709826165","3","","","","No","No","op","","2","0","0","732966109916954677","732966109916954677","757946476809682954","1","F","S","S","S","A","F","B","",""
"nc28c3","19902","1","Judgement","JoJo's Bizarre Adventure: Stardust Crusaders","3","Wed, 15 Sep 2021 11:12:26 GMT","1631704346676","36","","","","No","No","","","1","0","3","732966109916954677","732966109916954677","721059198816747580","23","F","S","S","S","B","F","B","",""
"ncqftv","8265","2","Used Book Market God","The Night Is Short, Walk on Girl","2","Wed, 15 Sep 2021 09:38:35 GMT","1631698715213","14","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","9","F","S","S","S","A","F","B","",""
"ncqkfx","2049","2","Klaw","Marvel Future Avengers","2","Wed, 15 Sep 2021 09:19:48 GMT","1631697588138","18","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","15","F","S","S","S","A","F","A","",""
"ncv3rz","4965","2","Fat Gum","My Hero Academia 4","3","Wed, 15 Sep 2021 08:12:47 GMT","1631693567075","125","","","","No","No","","","39","1","3","732966109916954677","732966109916954677","721059198816747580","86","F","S","S","S","S","D","A","",""
"ncv31g","20073","1","Akemi Souryuuin","How Heavy Are the Dumbbells You Lift?","4","Wed, 15 Sep 2021 07:57:32 GMT","1631692652597","81","","","","No","No","","","23","0","4","732966109916954677","732966109916954677","721059198816747580","50","F","S","S","S","A","F","C","",""
"ncv0rb","20252","1","Sandalphon","Neon Genesis Evangelion","2","Wed, 15 Sep 2021 07:35:05 GMT","1631691305578","11","","","","No","No","","","2","0","2","732966109916954677","732966109916954677","721059198816747580","8","F","S","S","S","A","F","B","",""
"ncmv03","104","3","Madoka Amahane","Aikatsu! 4","0","Wed, 15 Sep 2021 06:57:28 GMT","1631689048041","5","","","","No","No","","","1","0","0","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","S","F","A","",""
"n6stbd","10067","1","Rowin Migurdia","Mushoku Tensei: Jobless Reincarnation","3","Wed, 15 Sep 2021 04:53:05 GMT","1631681585869","31","","","","No","No","","","1","0","3","663162747952955412","732966109916954677","632548882231984129","20","F","S","S","F","B","F","B","",""
"n6stb7","20111","1","Ai Kisaragi","Tsukiuta. The Animation","2","Wed, 15 Sep 2021 04:52:59 GMT","1631681579878","7","","","","No","No","","","1","0","2","195080692957315072","732966109916954677","632548882231984129","5","F","S","S","F","B","F","B","",""
"n6sk1p","847","3","Megumi Katou","Saekano: How to Raise a Boring Girlfriend","3","Wed, 15 Sep 2021 04:25:17 GMT","1631679917273","140","","","","No","No","","","210","4","3","732966109916954677","732966109916954677","721059198816747580","104","F","S","S","S","B","A","A","",""
"n6dl96","20181","1","Azusa Azuki","HENNEKO - The Hentai Prince and the Stony Cat","2","Wed, 15 Sep 2021 04:10:36 GMT","1631679036059","9","","","","No","No","","","3","0","2","736084240331964457","732966109916954677","721059198816747580","5","F","S","S","F","C","F","B","",""
"n6dl9t","20119","1","Riina Mitsutake","Idol Incidents","1","Wed, 15 Sep 2021 04:09:55 GMT","1631678995522","4","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","721059198816747580","1","F","S","S","S","A","F","B","",""
"n6db2l","20257","1","Tareo","One-Punch Man 2","1","Wed, 15 Sep 2021 03:54:47 GMT","1631678087374","4","","","","No","No","","","1","0","1","731227570800033792","732966109916954677","632548882231984129","1","F","S","S","F","C","F","B","",""
"n675km","9038","2","Kakeru Manabe","Fruits Basket 2nd Season","2","Wed, 15 Sep 2021 03:31:09 GMT","1631676669759","31","","","","No","No","","","7","0","2","732966109916954677","732966109916954677","632548882231984129","21","F","S","S","S","S","F","C","",""
"n679gc","498","3","Rosetti Pricket","Assassins Pride","0","Wed, 15 Sep 2021 03:30:43 GMT","1631676643442","9","","","","No","No","","","3","1","0","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","S","D","A","",""
"n6t89w","2107","1","Chacha","Fate/Grand Order","0","Wed, 15 Sep 2021 03:11:07 GMT","1631675467604","6","","","","No","No","","","2","0","0","732966109916954677","732966109916954677","632548882231984129","5","F","S","S","S","A","F","B","",""
"n6t5s1","10939","1","Madara Mikejima","Ensemble Stars!","1","Wed, 15 Sep 2021 02:56:17 GMT","1631674577483","6","","","","No","No","","","41","0","1","732966109916954677","732966109916954677","632548882231984129","4","F","S","S","S","A","F","C","",""
"n6t31g","184","3","Hans Georg Schubert","Monster","1","Wed, 15 Sep 2021 02:55:54 GMT","1631674554336","8","","","","No","No","","","1","0","1","732966109916954677","732966109916954677","721059198816747580","5","F","S","S","S","S","F","A","",""
"n686jp","5666","1","Murakumo","Senran Kagura: Shinovi Versus","3","Wed, 15 Sep 2021 02:40:39 GMT","1631673639712","63","","","","No","No","","","12","0","3","536773560740478976","732966109916954677","721059198816747580","34","F","S","S","F","F","F","C","",""
"n683qs","8539","2","Krul Tepes","Seraph of the End: Battle in Nagoya","4","Wed, 15 Sep 2021 02:25:34 GMT","1631672734522","316","","","","No","No","up","","339","0","4","732966109916954677","732966109916954677","648031568756998155","198","F","S","S","S","S","F","C","",""
"n6852v","285","3","Cidd","Epic Seven","3","Wed, 15 Sep 2021 02:24:56 GMT","1631672696260","54","","","","No","No","","","2","0","3","732966109916954677","732966109916954677","721059198816747580","39","F","S","S","S","A","F","A","",""
"n6lq9d","8939","2","Misa Anehara","Modern Magic Made Simple","2","Wed, 15 Sep 2021 01:39:20 GMT","1631669960075","23","","","","No","No","","","1","0","2","732966109916954677","732966109916954677","721059198816747580","16","F","S","S","S","A","F","B","",""
"n6fq4t","7874","2","Nashiro Yasuhisa","Tokyo Ghoul Root A","2","Wed, 15 Sep 2021 01:09:14 GMT","1631668154956","44","","","","No","No","","","6","5","2","732966109916954677","732966109916954677","632548882231984129","33","F","S","S","S","S","S","B","",""
